model,nb_input_token,temperature,top_p,top_k,nb_user,gpu_model,gpu_fp32_tflops,gpu_memory_gib,gpu_num,model_num_params,nb_output_token,inference_time
gemma3:12b,3884,1.0,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,14,2.171
gemma3:12b,3653,1.0,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,57,3.942
gemma3:12b,2702,1.0,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,98,5.503
gemma3:12b,3693,1.0,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,69,3.758
gemma3:12b,3750,1.0,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,85,5.164
gemma3:12b,3805,1.0,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,84,5.283
gemma3:12b,3877,1.0,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,96,5.363
gemma3:12b,3907,1.0,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,5.412
gemma3:12b,4876,1.0,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,92,5.5
gemma3:12b,4859,1.0,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,54,3.428
gemma3:12b,4940,1.0,0.9,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,119,4.465
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,51,4.112
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,4.162
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,3.951
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,3.989
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,4.192
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,3.585
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,3.798
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,49,2.443
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,51,2.926
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,53,3.543
gemma3:12b,1329,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,63,4.544
gemma3:12b,1333,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,64,4.491
gemma3:12b,1329,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,71,4.749
gemma3:12b,1331,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,78,5.66
gemma3:12b,1329,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,77,5.831
gemma3:12b,1329,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,77,5.863
gemma3:12b,1329,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,88,6.769
gemma3:12b,1331,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,94,7.495
gemma3:12b,1329,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,97,7.516
gemma3:12b,1329,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,106,8.352
gemma3:12b,1427,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,50,4.772
gemma3:12b,1420,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,65,4.43
gemma3:12b,1447,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,61,3.597
gemma3:12b,1406,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,76,5.862
gemma3:12b,1455,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,51,3.145
gemma3:12b,1420,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,76,4.8
gemma3:12b,1414,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,103,8.439
gemma3:12b,1423,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,102,7.495
gemma3:12b,1465,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,78,6.272
gemma3:12b,2355,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,54,5.369
gemma3:12b,2433,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,47,5.66
gemma3:12b,2384,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,56,5.898
gemma3:12b,2390,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,88,7.903
gemma3:12b,2421,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,54,3.998
gemma3:12b,2421,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,112,9.342
gemma3:12b,2425,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,93,7.159
gemma3:12b,2471,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,7.006
gemma3:12b,2525,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,76,5.662
gemma3:12b,2450,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,119,8.841
gemma3:12b,2502,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,125,8.365
gemma3:12b,2540,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,95,6.686
gemma3:12b,2547,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,82,5.155
gemma3:12b,2607,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,58,4.564
gemma3:12b,2537,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,106,7.784
gemma3:12b,2580,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,89,6.245
gemma3:12b,2631,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,59,4.643
gemma3:12b,2612,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,67,7.402
gemma3:12b,2646,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,52,6.335
gemma3:12b,2685,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,64,6.202
gemma3:12b,3570,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,69,6.452
gemma3:12b,1456,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,343,25.583
gemma3:12b,3598,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,73,6.402
gemma3:12b,2680,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,105,10.873
gemma3:12b,2696,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,121,10.654
gemma3:12b,2724,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,125,8.026
gemma3:12b,3606,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,91,7.378
gemma3:12b,3669,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,69,6.114
gemma3:12b,3656,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,91,8.204
gemma3:12b,3716,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,96,8.024
gemma3:12b,3768,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,69,4.354
gemma3:12b,3725,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,116,6.254
gemma3:12b,2724,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,163,10.429
gemma3:12b,3789,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,70,4.502
gemma3:12b,3740,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,134,8.07
gemma3:12b,4730,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,64,4.087
gemma3:12b,3900,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,92,2.865
gemma3:12b,2930,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,195,7.368
gemma3:12b,4897,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,113,3.988
gemma3:12b,3170,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,83,3.504
gemma3:12b,5037,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,90,3.689
gemma3:12b,4131,1.0,0.9,20,10,NVIDIA GH200,67.0,96.0,1,12200000000,111,2.674
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,2.516
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,2.643
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,2.68
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,51,3.395
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,3.257
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,51,3.371
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,2.435
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,51,3.357
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,2.739
gemma3:12b,1235,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,51,2.374
gemma3:12b,1329,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,78,3.112
gemma3:12b,1329,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,96,3.395
gemma3:12b,1329,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,94,2.975
gemma3:12b,1329,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,130,3.973
gemma3:12b,1331,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,67,3.702
gemma3:12b,1331,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,78,4.053
gemma3:12b,1331,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,80,4.003
gemma3:12b,1331,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,80,3.829
gemma3:12b,1330,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,100,4.421
gemma3:12b,1329,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,91,4.48
gemma3:12b,1437,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,80,3.236
gemma3:12b,1521,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,55,2.411
gemma3:12b,1455,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,88,3.187
gemma3:12b,1450,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,46,2.644
gemma3:12b,1437,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,93,4.298
gemma3:12b,1425,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,76,3.804
gemma3:12b,1425,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,76,4.013
gemma3:12b,1423,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,85,4.209
gemma3:12b,2395,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,54,3.388
gemma3:12b,2421,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,54,3.233
gemma3:12b,1444,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,108,4.994
gemma3:12b,2423,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,2.485
gemma3:12b,1412,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,99,6.114
gemma3:12b,2466,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,110,4.83
gemma3:12b,2374,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,56,4.528
gemma3:12b,2460,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,66,3.748
gemma3:12b,2537,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,99,4.361
gemma3:12b,2535,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,82,4.073
gemma3:12b,2511,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,117,4.785
gemma3:12b,2426,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,130,6.381
gemma3:12b,2492,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,63,3.405
gemma3:12b,2433,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,117,7.248
gemma3:12b,2621,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,136,5.219
gemma3:12b,2660,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,2.586
gemma3:12b,2436,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,122,7.023
gemma3:12b,2426,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,146,8.931
gemma3:12b,2647,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,47,3.075
gemma3:12b,3429,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,65,4.436
gemma3:12b,2663,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,82,4.05
gemma3:12b,3637,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,2.753
gemma3:12b,2599,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,74,5.304
gemma3:12b,2582,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,81,4.686
gemma3:12b,3653,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,93,3.445
gemma3:12b,2593,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,73,5.624
gemma3:12b,2600,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,4.627
gemma3:12b,3749,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,82,3.355
gemma3:12b,2586,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,100,6.284
gemma3:12b,3524,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,117,6.107
gemma3:12b,2703,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,74,5.656
gemma3:12b,2680,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,75,4.148
gemma3:12b,3861,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,2.857
gemma3:12b,3571,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,82,5.713
gemma3:12b,3760,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,171,4.65
gemma3:12b,2716,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,151,4.264
gemma3:12b,2711,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,100,7.093
gemma3:12b,4838,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.251
gemma3:12b,3749,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,86,3.545
gemma3:12b,3682,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,94,6.874
gemma3:12b,3667,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,112,6.831
gemma3:12b,4952,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,154,4.994
gemma3:12b,3719,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,115,5.855
gemma3:12b,3849,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,104,3.738
gemma3:12b,3816,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,75,3.408
gemma3:12b,5136,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.43
gemma3:12b,3930,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,124,4.223
gemma3:12b,6113,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,3.71
gemma3:12b,6225,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.836
gemma3:12b,4944,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,166,5.405
gemma3:12b,5124,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,19,2.855
gemma3:12b,6339,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,3.883
gemma3:12b,7316,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,52,4.316
gemma3:12b,7430,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,154,6.07
gemma3:12b,7614,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,4.357
gemma3:12b,8589,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,4.482
gemma3:12b,8701,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,154,6.248
gemma3:12b,8885,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,50,4.493
gemma3:12b,9860,1.0,0.9,20,10,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,5,3.637
gemma3:12b,1235,1.0,0.95,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,49,1.267
gemma3:12b,1329,1.0,0.95,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,86,1.589
gemma3:12b,1445,1.0,0.95,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,62,1.346
gemma3:12b,2432,1.0,0.95,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,77,1.765
gemma3:12b,2552,1.0,0.95,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,68,1.703
gemma3:12b,2665,1.0,0.95,20,1,NVIDIA GH200,67.0,96.0,1,12200000000,99,2.003
gemma3:12b,1235,1.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,2.039
gemma3:12b,1329,1.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,77,2.448
gemma3:12b,1420,1.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,63,2.225
gemma3:12b,2376,1.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,54,2.405
gemma3:12b,2492,1.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,114,3.525
gemma3:12b,2648,1.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,54,2.576
gemma3:12b,3606,1.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,3.21
gemma3:12b,3717,1.0,0.95,20,1,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,96,3.69
gemma3:12b,1235,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,49,2.847
gemma3:12b,1235,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,49,2.8
gemma3:12b,1235,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,49,2.806
gemma3:12b,1235,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,49,1.958
gemma3:12b,1235,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,57,2.954
gemma3:12b,1329,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,73,3.334
gemma3:12b,1329,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,73,3.39
gemma3:12b,1329,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,76,3.412
gemma3:12b,1337,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,80,3.472
gemma3:12b,1329,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,100,4.994
gemma3:12b,1416,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,61,3.228
gemma3:12b,1435,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,61,3.163
gemma3:12b,1459,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,52,1.826
gemma3:12b,1431,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,76,3.327
gemma3:12b,1432,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,103,6.002
gemma3:12b,2436,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,47,3.759
gemma3:12b,2374,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,52,4.055
gemma3:12b,2385,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,116,6.589
gemma3:12b,2432,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,130,6.593
gemma3:12b,2460,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,95,4.84
gemma3:12b,2528,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,102,5.429
gemma3:12b,2563,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,50,3.394
gemma3:12b,2488,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,127,7.015
gemma3:12b,2598,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,60,3.597
gemma3:12b,2607,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,75,5.533
gemma3:12b,2675,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,82,5.029
gemma3:12b,2657,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,67,3.664
gemma3:12b,2643,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,114,6.798
gemma3:12b,2700,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,100,5.811
gemma3:12b,2696,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,121,4.948
gemma3:12b,3650,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,47,3.822
gemma3:12b,3617,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,78,4.832
gemma3:12b,3681,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,65,3.853
gemma3:12b,3742,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,58,2.939
gemma3:12b,3737,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,64,3.026
gemma3:12b,3773,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,96,3.58
gemma3:12b,3840,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,86,3.443
gemma3:12b,3914,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,120,4.142
gemma3:12b,4851,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,129,4.414
gemma3:12b,4942,1.0,0.95,20,5,NVIDIA GH200,67.0,96.0,1,12200000000,103,2.799
gemma3:12b,1235,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,2.036
gemma3:12b,1235,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,2.033
gemma3:12b,1235,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,2.059
gemma3:12b,1235,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,51,2.05
gemma3:12b,1329,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,83,2.439
gemma3:12b,1329,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,83,2.332
gemma3:12b,1235,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,49,2.278
gemma3:12b,1329,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,76,3.074
gemma3:12b,1331,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,81,2.364
gemma3:12b,1426,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,71,2.174
gemma3:12b,1426,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,78,2.443
gemma3:12b,1442,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,56,1.945
gemma3:12b,1435,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,66,2.966
gemma3:12b,1329,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,77,3.207
gemma3:12b,2412,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,70,2.608
gemma3:12b,2422,1.0,0.95,20,5,NVIDIA A100-SXM4-40GB,19.49,40.0,4,12200000000,116,3.31
